Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group
JIOFIN.NS,243.3000030517578,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-20,331.0,2026-03-30,223.3000030517578,,307.95220065307615,277.1500015258789,359.00199920654296,20.994231398317662,1,1,0,0,1,100.0,11.72229983466012,11.72229983466012,24.0,24.0,24.0,,0.0,0.0,0.0,0.488429159777505,,INSUFFICIENT,C,SLOW
SELMC.NS,28.0,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-12-23,40.2400016784668,2026-08-04,26.0,,37.192641319274905,33.1200008392334,43.94240211486816,24.71629062416404,1,1,0,0,1,100.0,60.02430145034822,60.02430145034822,17.0,17.0,17.0,,0.0,0.0,100.0,3.530841261785189,,INSUFFICIENT,C,SLOW
GVPTECH.NS,7.360000133514404,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-12-19,11.1899995803833,2026-03-18,5.21999979019165,,9.912419625282288,8.204999685287476,12.74219952583313,25.749711859027517,1,1,0,0,1,100.0,47.431620249194935,47.431620249194935,57.0,57.0,57.0,,0.0,0.0,0.0,0.8321336885823672,,INSUFFICIENT,C,SLOW
SUNTECK.NS,308.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-11-03,472.5,2026-03-30,270.75,,429.3255,371.625,524.955,28.259560636393594,2,2,0,0,2,100.0,19.906666580364305,19.906666580364305,23.0,23.0,23.0,,0.0,50.0,50.0,0.865507242624535,,INSUFFICIENT,C,SLOW
ANTGRAPHIC.NS,0.75,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-01,1.1699999570846558,2026-03-30,0.6399999856948853,,1.0565799632072448,0.9049999713897704,1.3077999496459962,29.01625753687609,1,1,0,0,1,100.0,27.83868319842776,27.83868319842776,28.0,28.0,28.0,,0.0,0.0,0.0,0.9942386856581342,,INSUFFICIENT,C,SLOW
TRANSRAILL.NS,470.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-16,823.0,2026-01-27,450.0499877929688,,743.1886973876954,636.5249938964844,919.967003173828,36.691717506764405,2,2,0,0,2,100.0,15.424386247231697,15.424386247231697,27.5,27.5,27.5,,0.0,50.0,50.0,0.5608867726266071,,INSUFFICIENT,C,SLOW
MBEL.NS,273.04998779296875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-11-10,535.9000244140625,2026-03-30,223.0500030517578,,468.9501198425293,379.47501373291016,617.2410299682617,41.77419383437682,1,1,0,0,1,100.0,13.218070273284985,13.218070273284985,17.0,17.0,17.0,,0.0,0.0,100.0,0.7775335454873521,,INSUFFICIENT,C,SLOW
CRIZAC.NS,173.9600067138672,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-08,387.9500122070313,2026-08-19,170.2899932861328,,341.370768157959,279.12000274658203,444.54161712646487,49.04074310388157,1,1,0,0,1,100.0,9.672749437197618,9.672749437197618,17.0,17.0,17.0,,0.0,0.0,100.0,0.5689852610116246,,INSUFFICIENT,C,SLOW
MASKINVEST.NS,152.89999389648438,2026-08-24T11:15:00+05:30,WAITING FOR 0.786,2025-10-17,246.08999633789065,2026-03-30,114.94000244140624,,218.02389764404296,180.51499938964844,280.1889947509766,29.87007591887162,3,2,1,0,3,66.66666666666666,20.351324297071542,20.351324297071542,33.0,49.0,49.0,0.0,0.0,0.0,0.0,0.616706796880956,,INSUFFICIENT,C,SLOW
PANACEABIO.NS,406.3500061035156,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-09,647.0,2026-08-12,391.8999938964844,,592.4085986938477,519.4499969482422,713.3260015869141,31.407139092943137,3,2,1,0,3,66.66666666666666,14.46902409037954,14.46902409037954,30.0,44.5,44.5,0.0,0.0,0.0,0.0,0.4823008030126513,,INSUFFICIENT,C,SLOW
ITC.NS,267.6000061035156,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-04,427.0,2026-08-20,265.0,,392.332,346.0,469.12,31.79245993099833,4,2,1,1,3,66.66666666666666,4.56352786339008,4.56352786339008,30.5,30.5,30.5,0.0,50.0,50.0,50.0,0.1496238643734452,,INSUFFICIENT,C,SLOW
PGHH.NS,8135.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-07,14509.0,2026-08-20,8220.0,,13163.154,11364.5,16144.14,38.19870222592549,3,2,1,0,3,66.66666666666666,4.521638898119488,4.521638898119488,21.33333333333333,31.5,31.5,0.0,50.0,50.0,50.0,0.2119518233493509,,INSUFFICIENT,C,SLOW
BESTAGRO.NS,17.940000534057617,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-16,34.400001525878906,2026-03-30,12.300000190734863,,29.67060124015808,23.350000858306885,40.14600187301636,39.53610717609431,3,2,1,0,3,66.66666666666666,9.837334826866032,9.837334826866032,18.33333333333333,27.0,27.0,0.0,50.0,50.0,50.0,0.5365818996472381,,INSUFFICIENT,C,SLOW
HINDOILEXP.NS,158.3000030517578,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-06-09,188.6499938964844,2026-08-14,149.9199981689453,,180.36177481079105,169.28499603271484,198.71979278564453,12.231955347621296,5,3,2,0,5,60.0,7.707781525041329,7.707781525041329,16.0,24.0,20.0,3.5,0.0,0.0,66.66666666666666,0.4817363453150831,,INSUFFICIENT,C,SLOW
MMTC.NS,64.66999816894531,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-17,78.3499984741211,2026-07-30,59.900001525878906,,74.40169912719726,69.125,83.14699768066406,13.07994450720086,5,3,2,0,5,60.0,11.536201608659075,11.536201608659075,18.6,27.0,35.0,5.5,0.0,33.33333333333333,33.33333333333333,0.62022589293866,,INSUFFICIENT,C,SLOW
SESHAPAPER.NS,228.9900054931641,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-04-17,280.7900085449219,2026-06-24,209.9600067138672,,265.6323881530762,245.37500762939453,299.20580902099607,13.794395673917666,5,3,2,0,5,60.0,8.921183912612847,8.921183912612847,12.0,19.33333333333333,16.0,0.0,0.0,33.33333333333333,66.66666666666666,0.7434319927177372,,INSUFFICIENT,C,SLOW
VINYLINDIA.NS,239.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-23,269.0,2026-07-31,232.8000030517578,,261.2532006530762,250.9000015258789,278.411999206543,8.517867186870067,4,2,2,0,4,50.0,3.0180189931597794,3.0180189931597794,12.5,20.5,20.5,4.0,0.0,0.0,50.0,0.2414415194527823,,INSUFFICIENT,C,SLOW
SPORTKING.NS,213.75999450683597,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-08-03,241.509994506836,2026-08-18,205.0,,233.69685568237304,223.254997253418,251.00259307861327,8.531078057222176,4,2,2,0,4,50.0,10.845081827819872,10.845081827819872,14.75,28.5,28.5,0.0,0.0,50.0,50.0,0.7352597849369404,,INSUFFICIENT,C,SLOW
EMMVEE.NS,326.54998779296875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-16,371.5499877929688,2026-07-31,306.75,,357.6827904052734,339.1499938964844,388.39798461914063,8.704025870808477,2,1,1,0,2,50.0,5.254758247427481,5.254758247427481,15.0,29.0,29.0,0.0,0.0,0.0,0.0,0.3503172164951654,,INSUFFICIENT,C,SLOW
SAIL.NS,179.85000610351562,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-14,209.6999969482422,2026-07-24,158.00999450683594,,198.6383364257813,183.85499572753903,223.1393975830078,9.458562058228718,5,2,2,1,4,50.0,4.127132770955424,4.127132770955424,21.2,22.0,22.0,0.0,50.0,50.0,50.0,0.1946760741016709,,INSUFFICIENT,C,SLOW
AYE.NS,168.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-21,197.2899932861328,2026-08-07,164.0,,190.1659347229004,180.6449966430664,205.9453915405273,11.393173416927086,2,1,1,0,2,50.0,8.940265354577207,8.940265354577207,21.5,42.0,42.0,0.0,0.0,0.0,0.0,0.4158262955617305,,INSUFFICIENT,C,SLOW
SIGNATURE.NS,794.5999755859375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-02-27,998.0,2026-04-02,705.2000122070312,,935.3408026123049,851.6000061035156,1074.127996826172,15.047010312529247,2,1,1,0,2,50.0,5.087358444630403,5.087358444630403,12.5,24.0,24.0,0.0,0.0,0.0,0.0,0.4069886755704322,,INSUFFICIENT,C,SLOW
NIBE.NS,1443.4000244140625,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-06-22,1848.0,2026-07-30,1323.800048828125,,1735.8212104492188,1585.9000244140625,1984.291987304688,16.84627335320322,2,1,1,0,2,50.0,4.750995671675664,4.750995671675664,46.0,51.0,51.0,41.0,0.0,0.0,0.0,0.1032825146016448,,INSUFFICIENT,C,SLOW
JUBLCPL.NS,2195.800048828125,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2025-09-02,3013.39990234375,2026-03-30,1460.0,,2680.9723232421875,2236.699951171875,3417.283876953125,18.09687739809741,2,1,1,0,2,50.0,7.933655718279567,7.933655718279567,24.0,47.0,47.0,0.0,0.0,0.0,0.0,0.3305689882616486,,INSUFFICIENT,C,SLOW
ONGC.NS,236.5800018310547,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-04-29,307.5,2026-06-30,227.6499938964844,,290.41209869384767,267.5749969482422,328.26100158691406,18.53645116884154,5,2,2,1,4,50.0,2.301046649734605,2.301046649734605,23.8,28.5,28.5,0.0,50.0,50.0,50.0,0.0966826323417901,,INSUFFICIENT,C,SLOW
HCLTECH.NS,1318.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-02-03,1780.0999755859375,2026-07-01,1030.0,,1619.578580810547,1405.0499877929688,1975.1259692382807,18.58993347886009,3,1,1,1,2,50.0,1.6882341106204075,1.6882341106204075,46.333333333333336,60.0,60.0,19.0,0.0,0.0,0.0,0.036436707423462,,INSUFFICIENT,C,SLOW
PUNJABCHEM.NS,1107.5999755859375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-11-03,1533.9000244140625,2026-03-30,876.5999755859375,,1393.2378139648438,1205.25,1704.798037109375,20.50172881584693,2,1,1,0,2,50.0,-5.629052731890157,-5.629052731890157,17.5,27.0,27.0,8.0,0.0,0.0,0.0,-0.3216601561080089,,INSUFFICIENT,C,SLOW
VMM.NS,112.9000015258789,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-26,157.60000610351562,2026-03-23,98.7699966430664,,145.01038407897948,128.18500137329102,172.89580856323244,22.14350562343987,2,1,1,0,2,50.0,3.546709948273489,3.546709948273489,27.5,54.0,54.0,0.0,0.0,0.0,0.0,0.1289712708463087,,INSUFFICIENT,C,SLOW
NATCOPHARM.NS,885.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-12,1226.800048828125,2026-06-11,839.0,,1143.8108383789065,1032.9000244140625,1327.6280615234375,22.627066442709392,3,1,1,1,2,50.0,-0.1399781342988726,-0.1399781342988726,35.0,42.0,42.0,2.0,0.0,0.0,0.0,-0.003999375265682,,INSUFFICIENT,C,SLOW
CYIENT.NS,900.75,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-17,1284.699951171875,2026-03-30,750.2999877929688,,1170.3383590087892,1017.499969482422,1423.6439416503906,23.03507843980397,4,2,2,0,4,50.0,7.004180652081137,7.004180652081137,14.0,26.0,26.0,1.5,0.0,50.0,50.0,0.5002986180057956,,INSUFFICIENT,C,SLOW
HATHWAY.NS,10.649999618530272,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-16,15.25,2026-03-30,8.760000228881836,,13.861140048980714,12.005000114440918,16.93739994049072,23.166495822878385,3,1,1,1,2,50.0,-2.059786549014292,-2.059786549014292,36.0,33.0,33.0,12.0,0.0,0.0,0.0,-0.0572162930281747,,INSUFFICIENT,C,SLOW
HEMIPROP.NS,130.4499969482422,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-03,190.69000244140625,2026-03-30,111.1999969482422,,173.6791412658691,150.94499969482422,211.3574038696289,24.89023379695981,4,2,2,0,4,50.0,7.530163199889159,7.530163199889159,10.75,17.5,17.5,3.0,50.0,50.0,50.0,0.7004802976641078,,INSUFFICIENT,C,SLOW
INTERARCH.NS,1687.5999755859375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-11-10,2762.60009765625,2026-05-18,1600.0,,2513.8036767578124,2181.300048828125,3064.876123046875,32.8666756601086,4,2,2,0,4,50.0,3.695208550086576,3.695208550086576,20.5,20.5,20.5,20.0,50.0,50.0,50.0,0.1802540756139793,,INSUFFICIENT,C,SLOW
MTNL.NS,26.57999992370605,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-22,48.18999862670898,2026-03-30,21.26000022888184,,42.42697896957398,34.72499942779541,55.19179821014404,37.35118415391396,4,2,2,0,4,50.0,11.531338558192743,11.531338558192743,13.0,25.0,25.0,0.0,0.0,50.0,50.0,0.8870260429379033,,INSUFFICIENT,C,SLOW
RUSHIL.NS,16.940000534057617,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-17,33.9900016784668,2026-03-30,12.489999771118164,,29.38900127029419,23.24000072479248,39.58000217437744,42.35938683911581,4,2,2,0,4,50.0,3.9438665314835255,3.9438665314835255,11.0,19.0,19.0,2.5,50.0,50.0,50.0,0.3585333210439568,,INSUFFICIENT,C,SLOW
MAPMYINDIA.NS,972.0999755859376,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-14,1998.0,2026-03-30,795.0,,1740.558,1396.5,2310.78,44.15009579767308,4,2,2,0,4,50.0,7.961660602752916,7.961660602752916,14.75,26.0,26.0,3.0,50.0,50.0,50.0,0.5397736001866383,,INSUFFICIENT,C,SLOW
NECLIFE.NS,10.739999771118164,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-12-23,22.39999961853028,2026-03-30,9.300000190734863,,19.596599740982057,15.849999904632568,25.80599946975708,45.194575012634594,4,2,2,0,4,50.0,10.733015658164412,10.733015658164412,18.25,35.5,35.5,0.0,0.0,50.0,50.0,0.5881104470227075,,INSUFFICIENT,C,SLOW
KRITI.NS,63.66999816894531,2026-08-24T11:55:00+05:30,WAITING FOR 0.786,2025-09-23,142.33999633789062,2026-03-24,53.0,,123.22123712158204,97.66999816894533,165.56839538574218,48.328713737776944,5,2,2,1,4,50.0,2.7471504144108083,2.7471504144108083,26.0,22.0,22.0,12.5,0.0,50.0,50.0,0.1056596313234926,,INSUFFICIENT,C,SLOW
INOXINDIA.NS,1945.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-22,2119.800048828125,2026-08-19,1879.800048828125,,2068.440048828125,1999.800048828125,2182.200048828125,5.943611897177131,5,2,3,0,5,40.0,2.639199349624507,2.639199349624507,13.4,28.5,28.5,3.333333333333333,50.0,50.0,50.0,0.1969551753451124,,INSUFFICIENT,C,SLOW
LAL.NS,9.100000381469728,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2025-09-11,12.770000457763672,2026-03-16,5.559999942779541,,11.227060347557067,9.165000200271606,14.644600591659549,18.94583176931239,5,2,3,0,5,40.0,0.3149975587562004,0.3149975587562004,11.6,27.0,27.0,0.0,50.0,50.0,50.0,0.0271549619617414,,INSUFFICIENT,C,SLOW
PSB.NS,23.32999992370605,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-31,32.459999084472656,2026-03-30,20.5,,29.90055928039551,26.479999542236328,35.56959884643555,21.97470386782191,5,2,3,0,5,40.0,4.217052722601933,4.217052722601933,7.4,15.5,15.5,1.3333333333333333,0.0,0.0,100.0,0.5698719895408016,,INSUFFICIENT,C,SLOW
NILAINFRA.NS,6.96999979019165,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-29,11.550000190734863,2026-03-30,5.900000095367432,,10.340900170326233,8.725000143051147,13.019000215530395,32.597746082179206,5,2,3,0,5,40.0,4.830696104015875,4.830696104015875,11.4,26.0,26.0,1.3333333333333333,0.0,0.0,50.0,0.4237452722820942,,INSUFFICIENT,C,SLOW
ADANIENSOL.NS,1553.800048828125,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-21,1789.0,2026-08-19,1536.5,,1734.965,1662.75,1854.65,10.441994574638388,3,1,2,0,3,33.33333333333333,2.13082446032988,2.13082446032988,19.33333333333333,21.0,21.0,18.5,0.0,0.0,0.0,0.1102150582929248,,INSUFFICIENT,C,SLOW
HINDUNILVR.NS,2012.199951171875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-04,2750.0,2026-08-19,2008.300048828125,,2591.2762104492185,2379.1500244140625,2942.841987304688,22.347145276996773,5,1,2,2,3,33.33333333333333,0.6375444256213827,0.6375444256213827,40.2,43.0,43.0,18.5,0.0,0.0,0.0,0.0158593140701836,,INSUFFICIENT,C,SLOW
JAIPURKURT.NS,26.93000030517578,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-02-10,42.7400016784668,2026-03-30,24.39999961853028,,38.81524123764038,33.570000648498535,47.50840221405029,30.620036237051902,4,1,2,1,3,33.33333333333333,3.8977312092785543,3.8977312092785543,24.5,26.0,26.0,5.5,0.0,0.0,0.0,0.1590910697664716,,INSUFFICIENT,C,SLOW
DHANBANK.NS,33.93000030517578,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-07,36.84999847412109,2026-07-29,31.11000061035156,,35.62163893127441,33.97999954223633,38.34239791870117,4.748907340738433,4,1,3,0,4,25.0,0.7440093378942512,0.7440093378942512,9.5,33.0,33.0,1.6666666666666667,0.0,0.0,0.0,0.0783167724099211,,INSUFFICIENT,C,SLOW
SWSOLAR.NS,192.41000366210935,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-20,222.97000122070312,2026-08-19,195.1000061035156,,217.005822265625,209.03500366210932,230.21619995117183,11.3341745151009,4,1,3,0,4,25.0,1.3481210060711688,1.3481210060711688,8.25,22.0,22.0,3.333333333333333,0.0,0.0,0.0,0.1634086067965053,,INSUFFICIENT,C,SLOW
TINNARUBR.NS,1034.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-21,1322.0,2026-08-17,1022.4000244140624,,1257.8856052246094,1172.2000122070312,1399.8959936523438,17.75881720060875,4,1,3,0,4,25.0,2.725069877189476,2.725069877189476,9.25,28.0,28.0,2.333333333333333,0.0,0.0,0.0,0.2946021488853487,,INSUFFICIENT,C,SLOW
SUNTV.NS,471.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-04-20,660.7000122070312,2026-08-20,474.0,,620.7462095947266,567.3500061035156,709.2420153808594,24.12358018142278,4,1,3,0,4,25.0,-1.4651952702381814,-1.4651952702381814,10.5,36.0,36.0,1.3333333333333333,0.0,0.0,0.0,-0.1395424066893506,,INSUFFICIENT,C,SLOW
CORALFINAC.NS,34.310001373291016,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-15,50.900001525878906,2026-03-30,25.01000022888184,,45.359541248321534,37.95500087738037,57.63140186309815,24.35990217480295,4,1,3,0,4,25.0,-0.5657358974890698,-0.5657358974890698,7.75,28.0,28.0,0.0,0.0,0.0,0.0,-0.0729981803211703,,INSUFFICIENT,C,SLOW
BRNL.NS,17.299999237060547,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-11-06,26.489999771118164,2026-03-30,16.65999984741211,,24.38637978744507,21.574999809265137,29.04579975128173,29.05876399920922,4,1,3,0,4,25.0,4.881186702557928,4.881186702557928,6.25,22.0,22.0,0.0,0.0,0.0,0.0,0.7809898724092684,,INSUFFICIENT,C,SLOW
INTENTECH.NS,81.56999969482422,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2025-11-17,142.8000030517578,2026-03-30,66.30000305175781,,126.42900305175782,104.5500030517578,162.6900030517578,35.48157643746436,5,1,3,1,4,25.0,0.3756635858837654,0.3756635858837654,21.4,36.0,36.0,2.6666666666666665,0.0,0.0,0.0,0.0175543731721385,,INSUFFICIENT,C,SLOW
AGROPHOS.NS,26.3799991607666,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-24,47.470001220703125,2026-03-30,23.89999961853028,,42.42602087783813,35.6850004196167,53.59820163726806,37.82117998592087,4,1,3,0,4,25.0,1.4201344105698572,1.4201344105698572,5.0,17.0,17.0,0.6666666666666666,0.0,0.0,100.0,0.2840268821139714,,INSUFFICIENT,C,SLOW
EPACK.NS,202.72999572753903,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-03,409.5,2026-03-30,196.1499938964844,,363.8430986938477,302.8249969482422,464.9710015869141,44.28092865982205,4,1,3,0,4,25.0,-1.1369014826879575,-1.1369014826879575,7.75,16.0,16.0,4.666666666666667,0.0,0.0,100.0,-0.1466969655081235,,INSUFFICIENT,C,SLOW
DOLATALGO.NS,75.91999816894531,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-01-05,95.76000213623048,2026-08-07,64.95999908447266,,89.1688014831543,80.36000061035156,103.7680029296875,14.858115275567474,5,1,4,0,5,20.0,1.4813765628204227,1.4813765628204227,7.6,27.0,27.0,2.5,0.0,0.0,0.0,0.1949179687921609,,INSUFFICIENT,C,SLOW
GREAVESCOT.NS,193.58999633789065,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-14,271.8999938964844,2026-08-20,190.3000030517578,,254.4375958557129,231.0999984741211,293.1159915161133,23.91454742102181,5,1,4,0,5,20.0,-1.8548569598419251,-1.8548569598419251,10.4,20.0,20.0,7.5,0.0,0.0,100.0,-0.1783516307540312,,INSUFFICIENT,C,SLOW
AKI.NS,4.190000057220459,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-23,10.479999542236328,2026-03-25,3.799999952316284,,9.05047962999344,7.139999747276306,12.21679943561554,53.70411040609683,5,1,4,0,5,20.0,1.8777526403876292,1.8777526403876292,4.8,20.0,20.0,0.0,0.0,0.0,100.0,0.3911984667474228,,INSUFFICIENT,C,SLOW
RKEC.NS,23.18000030517578,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2025-09-23,81.5,2026-08-19,21.1200008392334,,68.57868017959595,51.3100004196167,97.19879978179932,66.19940738948127,5,1,4,0,5,20.0,-4.284486057950055,-4.284486057950055,9.4,16.0,16.0,7.5,0.0,0.0,100.0,-0.4557963891436228,,INSUFFICIENT,C,SLOW
UTIAMC.NS,891.1500244140625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-20,1361.800048828125,2026-07-24,876.0,,1257.8388383789063,1118.9000244140625,1488.1080615234375,29.15228905138831,6,0,4,2,4,0.0,2.024534734935304,2.024534734935304,23.5,,,3.75,,,,0.0861504142525661,17.66,D,C,UNKNOWN
ALICON.NS,732.8499755859375,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-10-27,1022.0,2026-03-30,580.0,,927.412,801.0,1136.92,20.979028135722043,7,0,6,1,6,0.0,-2.834614506078751,-2.834614506078751,16.142857142857142,,,8.333333333333334,,,,-0.175595588872135,10.07,D,C,UNKNOWN
JSWDULUX.NS,3126.300048828125,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-12-02,3745.0,2026-03-09,2667.0,,3514.308,3206.0,4025.28,11.040806644490893,8,0,7,1,7,0.0,-2.900777364532628,-2.900777364532628,13.375,,,6.142857142857143,,,,-0.2168805506192619,9.97,D,C,UNKNOWN
UNIENTER.NS,95.01000213623048,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-11-14,157.60000610351562,2026-03-30,87.51000213623047,,142.6007452545166,122.55500411987305,175.82340713500977,33.3734182337864,21,0,21,0,21,0.0,-5.136833556511808,-5.136833556511808,3.857142857142857,,,3.238095238095238,,,,-1.3317716627993574,9.47,D,C,UNKNOWN
DANGEE.NS,2.900000095367432,2026-08-24T12:35:00+05:30,WAITING FOR 0.786,2026-04-24,3.9800000190734863,2026-08-19,2.809999942779541,,3.7296200027465822,3.3949999809265137,4.284200038909912,22.244086710394047,8,0,8,0,8,0.0,-3.588625602255529,-3.588625602255529,1.25,,,0.375,,,,-2.8709004818044237,8.89,D,C,UNKNOWN
JUBLINGREA.NS,712.5999755859375,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-07-22,795.0,2026-08-19,702.0,,775.098,748.5,819.1800000000001,8.06324160481158,10,0,9,1,9,0.0,-4.773856018754885,-4.773856018754885,13.6,,,7.777777777777778,,,,-0.3510188249084474,8.04,D,C,UNKNOWN
RIIL.NS,777.9000244140625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-10,824.0,2026-07-28,725.0,,802.814,774.5,849.74,3.103330981514705,8,0,6,2,6,0.0,-4.233820729922863,-4.233820729922863,17.125,,,2.0,,,,-0.2472304075867365,7.88,D,C,UNKNOWN
GROBTEA.NS,945.5,2026-08-24T11:20:00+05:30,WAITING FOR 0.786,2025-11-03,1225.0,2026-03-30,805.0,,1135.12,1015.0,1334.2,16.70484177884276,23,0,23,0,23,0.0,-6.188713690054546,-6.188713690054546,2.9130434782608696,,,2.1739130434782608,,,,-2.1244838040485754,7.83,D,C,UNKNOWN
HDFCBANK.NS,725.3499755859375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-23,1020.5,2026-08-19,715.0999755859375,,955.1443947753908,867.7999877929688,1099.9040063476564,24.05860521680506,7,0,7,0,7,0.0,-4.593562481013494,-4.593562481013494,25.571428571428573,,,25.571428571428573,,,,-0.1796365216038796,7.32,D,C,UNKNOWN
PFC.NS,362.7000122070313,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-04-28,486.5,2026-08-20,363.2000122070313,,460.1138026123047,424.8500061035156,518.5579968261719,21.17167314960013,9,0,8,1,8,0.0,-4.748158259799769,-4.748158259799769,18.0,,,12.25,,,,-0.263786569988876,7.08,D,C,UNKNOWN
CPCAP.NS,120.38999938964844,2026-08-24T12:30:00+05:30,WAITING FOR 0.786,2025-09-08,160.89999389648438,2026-03-30,73.51000213623047,,142.19853565979002,117.20499801635742,183.6213917541504,15.336681330051464,9,0,8,1,8,0.0,-4.857633453276176,-4.857633453276176,9.0,,,1.75,,,,-0.5397370503640195,6.91,D,C,UNKNOWN
SNOWMAN.NS,37.70000076293945,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-12,59.79999923706055,2026-03-30,30.5,,53.5297994003296,45.14999961853027,67.41799903869628,29.57193715411659,9,0,8,1,8,0.0,-5.02412078994634,-5.02412078994634,12.666666666666666,,,6.0,,,,-0.3966411149957637,6.65,D,C,UNKNOWN
DOLLAR.NS,272.54998779296875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-04-28,319.2699890136719,2026-06-11,243.0500030517578,,302.9589120178223,281.15999603271484,339.08718536376955,10.03730968741552,7,0,6,1,6,0.0,-5.145645207152997,-5.145645207152997,9.428571428571429,,,0.0,,,,-0.5457502492434997,6.46,D,C,UNKNOWN
ARVINDFASN.NS,445.9500122070313,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-11-03,569.0,2026-03-30,366.2000122070313,,525.6008026123047,467.6000061035156,621.7279968261719,15.15423682943379,16,0,15,1,15,0.0,-6.467918521097356,-6.467918521097356,12.375,,,8.8,,,,-0.5226600825129177,6.39,D,C,UNKNOWN
