Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group,Current State,Opportunity,Opportunity Score V3
RKEC.NS,24.26000022888184,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,81.5,2026-09-22,17.399999618530273,,67.78259991836548,49.44999980926514,98.16600009918211,64.20910343052707,5.0,1.0,4.0,0.0,5.0,20.0,-4.284486057950055,-4.284486057950055,9.4,16.0,16.0,7.5,0.0,0.0,100.0,-0.4557963891436228,,INSUFFICIENT,C,SLOW,FAR,LOW PRIORITY,7.0
JUBLINGREA.NS,656.0999755859375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-22,795.0,2026-09-18,612.0,,755.838,703.5,842.58,13.19568801966327,10.0,0.0,9.0,1.0,9.0,0.0,-4.773856018754885,-4.773856018754885,13.6,,,7.777777777777778,,,,-0.3510188249084474,8.04,D,C,UNKNOWN,FAR,LOW PRIORITY,6.81
INTENTECH.NS,85.06999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-17,142.8000030517578,2026-03-30,66.30000305175781,,126.42900305175782,104.5500030517578,162.6900030517578,32.713224306611,5.0,1.0,3.0,1.0,4.0,25.0,0.3756635858837654,0.3756635858837654,21.4,36.0,36.0,2.6666666666666665,0.0,0.0,0.0,0.0175543731721385,,INSUFFICIENT,C,SLOW,FAR,LOW PRIORITY,6.81
NIRAJISPAT.NS,288.6000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-02,429.6499938964844,2026-09-23,249.0,,390.9908952026367,339.3249969482422,476.61899230957033,26.187537959433943,1.0,0.0,0.0,1.0,0.0,,4.486285382309927,4.486285382309927,62.0,,,,,,,0.0723594416501601,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,6.73
GRMOVER.NS,80.62999725341797,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-18,175.60000610351562,2026-09-24,78.73999786376953,,154.87196434020996,127.17000198364258,200.7836082458496,47.93764152413239,2.0,0.0,1.0,1.0,1.0,0.0,4.335279579528016,4.335279579528016,32.5,,,3.0,,,,0.1333932178316312,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,6.5
PFC.NS,338.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-28,486.5,2026-08-31,336.29998779296875,,454.35719738769535,411.3999938964844,525.5520031738281,25.60918987454923,9.0,0.0,8.0,1.0,8.0,0.0,-4.748158259799769,-4.748158259799769,18.0,,,12.25,,,,-0.263786569988876,7.08,D,C,UNKNOWN,FAR,LOW PRIORITY,6.48
SNOWMAN.NS,34.90999984741211,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,57.47999954223633,2026-03-30,30.5,,51.70627964019776,43.98999977111816,64.49479942321777,32.48402304258572,9.0,0.0,8.0,1.0,8.0,0.0,-5.02412078994634,-5.02412078994634,12.666666666666666,,,6.0,,,,-0.3966411149957637,6.65,D,C,UNKNOWN,FAR,LOW PRIORITY,6.33
EXIDEIND.NS,423.6499938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-11,496.3999938964844,2026-09-15,405.1000061035156,,476.8617965087891,450.75,520.1379907226562,11.158747251694331,5.0,1.0,3.0,1.0,4.0,25.0,-2.1154203157718703,-2.1154203157718703,18.4,24.0,24.0,1.6666666666666667,0.0,0.0,0.0,-0.1149684954223842,,INSUFFICIENT,C,SLOW,FAR,LOW PRIORITY,6.25
SUNTV.NS,513.2000122070312,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-20,660.7000122070312,2026-09-21,447.2000122070313,,615.0110122070313,553.9500122070312,716.2100122070312,16.554337723911743,4.0,1.0,3.0,0.0,4.0,25.0,-1.4651952702381814,-1.4651952702381814,10.5,36.0,36.0,1.3333333333333333,0.0,0.0,0.0,-0.1395424066893506,,INSUFFICIENT,C,SLOW,FAR,LOW PRIORITY,6.25
CORALFINAC.NS,31.770000457763672,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-02,46.540000915527344,2026-03-30,25.01000022888184,,41.9325807685852,35.77500057220459,52.13780109405518,24.235523129153723,4.0,1.0,3.0,0.0,4.0,25.0,-0.5657358974890698,-0.5657358974890698,7.75,28.0,28.0,0.0,0.0,0.0,0.0,-0.0729981803211703,,INSUFFICIENT,C,SLOW,FAR,LOW PRIORITY,6.25
TTL.NS,7.130000114440918,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,11.800000190734863,2026-08-11,5.5,,10.451800149917602,8.650000095367432,13.438000240325929,31.78208526598045,10.0,0.0,9.0,1.0,9.0,0.0,-6.371133019611468,-6.371133019611468,11.5,,,5.444444444444445,,,,-0.5540115669227363,5.55,D,C,UNKNOWN,FAR,LOW PRIORITY,5.94
ALICON.NS,730.0499877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-27,1022.0,2026-03-30,580.0,,927.412,801.0,1136.92,21.280942257274145,7.0,0.0,6.0,1.0,6.0,0.0,-2.834614506078751,-2.834614506078751,16.142857142857142,,,8.333333333333334,,,,-0.175595588872135,10.07,D,C,UNKNOWN,FAR,LOW PRIORITY,5.52
SOUTHWEST.NS,186.7100067138672,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-06-01,275.0,2026-09-25,186.0,,255.954,230.5,298.14,27.053296016523603,8.0,0.0,8.0,0.0,8.0,0.0,-6.868568482287503,-6.868568482287503,8.0,,,7.5,,,,-0.8585710602859379,3.77,D,C,UNKNOWN,FAR,LOW PRIORITY,5.32
SGFIN.NS,609.7000122070312,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-05,727.4500122070312,2026-09-24,591.9500122070312,,698.4530122070313,659.7000122070312,762.6800122070313,12.707082430577652,5.0,1.0,4.0,0.0,5.0,20.0,-0.1933067998722736,-0.1933067998722736,5.4,22.0,22.0,0.5,0.0,0.0,0.0,-0.0357975555319025,,INSUFFICIENT,C,SLOW,FAR,LOW PRIORITY,5.0
ALPHAGEO.NS,283.1499938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-18,368.0,2026-09-25,280.0,,349.168,324.0,390.88,18.907232651192444,5.0,1.0,4.0,0.0,5.0,20.0,-5.212822116319877,-5.212822116319877,8.6,27.0,27.0,3.25,0.0,0.0,0.0,-0.606142106548823,,INSUFFICIENT,C,SLOW,FAR,LOW PRIORITY,5.0
MODTHREAD.NS,47.31999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-18,65.6500015258789,2026-09-23,45.0,,61.23090119934082,55.32500076293945,71.01900192260743,22.71876002482609,8.0,0.0,8.0,0.0,8.0,0.0,-7.467311364407546,-7.467311364407546,7.25,,,6.75,,,,-1.0299739812975923,2.83,D,C,UNKNOWN,FAR,LOW PRIORITY,4.99
DISHTV.NS,2.369999885559082,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,5.53000020980835,2026-03-30,1.820000052452088,,4.73606017613411,3.6750001311302185,6.4946002507209775,49.95840852061059,8.0,0.0,8.0,0.0,8.0,0.0,-7.858217924311292,-7.858217924311292,3.25,,,2.5,,,,-2.4179132074803977,2.22,D,C,UNKNOWN,FAR,LOW PRIORITY,4.78
RIIL.NS,694.5499877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-21,814.0,2026-09-16,681.0,,785.538,747.5,848.58,11.5828912423118,8.0,0.0,6.0,2.0,6.0,0.0,-4.233820729922863,-4.233820729922863,17.125,,,2.0,,,,-0.2472304075867365,7.88,D,C,UNKNOWN,FAR,LOW PRIORITY,4.76
ASAL.NS,438.5,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-26,654.6500244140625,2026-03-30,374.5,,594.6979191894532,514.5750122070312,727.4890307617188,26.265085877943545,2.0,0.0,1.0,1.0,1.0,0.0,3.170910477071982,3.170910477071982,32.5,,,5.0,,,,0.0975664762175994,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,4.76
OSWALGREEN.NS,19.989999771118164,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-30,43.790000915527344,2026-09-16,18.549999237060547,,38.388640556335446,31.170000076293945,50.35240135192871,47.92730484482049,9.0,0.0,9.0,0.0,9.0,0.0,-8.368145611540418,-8.368145611540418,3.4444444444444446,,,2.7777777777777777,,,,-2.429461629156896,2.0,D,C,UNKNOWN,FAR,LOW PRIORITY,4.7
FIBERWEB.NS,26.540000915527344,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-27,43.5,2026-09-16,25.06999969482422,,39.55597993469238,34.28499984741211,48.291800079345705,32.90521190640365,9.0,0.0,8.0,1.0,8.0,0.0,-8.518842455200767,-8.518842455200767,12.22222222222222,,,5.625,,,,-0.6969962008800628,2.0,D,C,UNKNOWN,FAR,LOW PRIORITY,4.7
HDFCBANK.NS,735.5999755859375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-23,1020.5,2026-09-11,681.9000244140625,,948.0396052246094,851.2000122070312,1108.5359936523437,22.408307466051564,7.0,0.0,7.0,0.0,7.0,0.0,-4.593562481013494,-4.593562481013494,25.571428571428573,,,25.571428571428573,,,,-0.1796365216038796,7.32,D,C,UNKNOWN,FAR,LOW PRIORITY,4.56
APOLLOPIPE.NS,511.4500122070313,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-25,668.7999877929688,2026-09-16,496.5,,631.9277904052734,582.6499938964844,713.5979846191406,19.06511788648768,7.0,0.0,6.0,1.0,6.0,0.0,-4.899895172405811,-4.899895172405811,16.428571428571427,,,8.833333333333334,,,,-0.2982544887551364,6.84,D,C,UNKNOWN,FAR,LOW PRIORITY,4.39
DOLLAR.NS,270.45001220703125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-28,319.2699890136719,2026-06-11,243.0500030517578,,302.9589120178223,281.15999603271484,339.08718536376955,10.730464931455334,7.0,0.0,6.0,1.0,6.0,0.0,-5.145645207152997,-5.145645207152997,9.428571428571429,,,0.0,,,,-0.5457502492434997,6.46,D,C,UNKNOWN,FAR,LOW PRIORITY,4.26
VOLTAS.NS,1118.199951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-16,1403.0,2026-09-23,1090.800048828125,,1336.1892104492188,1246.9000244140625,1484.1719873046875,16.314250824107248,3.0,0.0,2.0,1.0,2.0,0.0,2.675566075807037,2.675566075807037,24.0,,,5.5,,,,0.1114819198252932,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,4.01
SRGHFL.NS,146.8000030517578,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-24,335.0,2026-09-17,118.5999984741211,,288.6903996734619,226.7999992370605,391.2640003967285,49.14967618673725,7.0,0.0,7.0,0.0,7.0,0.0,-5.767450568702701,-5.767450568702701,1.0,,,0.0,,,,-5.767450568702701,5.49,D,C,UNKNOWN,FAR,LOW PRIORITY,3.92
NCLIND.NS,179.25999450683594,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-01-08,214.8000030517578,2026-03-30,147.5,,200.39780239868165,181.1500015258789,232.29800384521485,10.547923998584114,7.0,0.0,7.0,0.0,7.0,0.0,-6.027434555022496,-6.027434555022496,13.428571428571429,,,13.142857142857142,,,,-0.4488515094165688,5.08,D,C,UNKNOWN,FAR,LOW PRIORITY,3.78
ZODIACLOTH.NS,70.2699966430664,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,106.56999969482422,2026-03-30,58.5,,96.28301976013184,82.53499984741211,119.06819961547852,27.01724892080785,6.0,0.0,6.0,0.0,6.0,0.0,-6.418321650213385,-6.418321650213385,4.833333333333333,,,4.166666666666667,,,,-1.327928617285528,4.47,D,C,UNKNOWN,FAR,LOW PRIORITY,3.56
VHL.NS,3358.10009765625,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-27,4275.0,2026-03-30,2870.0,,3974.33,3572.5,4640.3,15.505252516619151,7.0,0.0,7.0,0.0,7.0,0.0,-6.428922337211206,-6.428922337211206,1.2857142857142858,,,0.5714285714285714,,,,-5.000272928942048,4.45,D,C,UNKNOWN,FAR,LOW PRIORITY,3.56
SURYODAY.NS,149.1199951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-24,218.0,2026-09-16,142.00999450683594,,201.7381388244629,180.00499725341797,237.75740142822264,26.08239771313628,7.0,0.0,6.0,1.0,6.0,0.0,-6.764072580470551,-6.764072580470551,23.714285714285715,,,17.5,,,,-0.2852319762849027,3.93,D,C,UNKNOWN,FAR,LOW PRIORITY,3.38
DEN.NS,26.3799991607666,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-06-29,31.32999992370605,2026-09-17,26.01000022888184,,30.19151998901367,28.670000076293945,32.71319984436035,12.624474785085466,4.0,0.0,3.0,1.0,3.0,0.0,2.1853098197647234,2.1853098197647234,15.75,,,0.0,,,,0.1387498298263316,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,3.28
MCLOUD.NS,24.440000534057617,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,87.0,2026-03-30,19.39999961853028,,72.53359991836548,53.19999980926514,104.57600009918212,66.30527016229148,2.0,0.0,1.0,1.0,1.0,0.0,2.1477363513170333,2.1477363513170333,31.0,,,0.0,,,,0.0692818177844204,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,3.22
PODDARMENT.NS,271.3999938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-08,333.3999938964844,2026-09-25,270.0,,319.8323952026367,301.6999969482422,349.8839923095703,15.14305681119854,6.0,0.0,5.0,1.0,5.0,0.0,-3.571610889584551,-3.571610889584551,13.333333333333334,,,2.8,,,,-0.2678708167188413,8.92,D,C,UNKNOWN,FAR,LOW PRIORITY,3.12
DABUR.NS,385.6000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-01-05,534.0,2026-09-09,368.0499877929688,,498.48669738769536,451.0249938964844,577.1470031738281,22.64587839068908,1.0,0.0,0.0,1.0,0.0,,2.0710095799545645,2.0710095799545645,61.0,,,,,,,0.0339509767205666,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,3.11
PAKKA.NS,75.05999755859375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,170.5,2026-07-17,69.0999984741211,,148.80039967346192,119.79999923706056,196.8640003967285,49.55658874350426,6.0,0.0,6.0,0.0,6.0,0.0,-7.394372788775416,-7.394372788775416,6.166666666666667,,,5.666666666666667,,,,-1.1990874792608783,2.95,D,C,UNKNOWN,FAR,LOW PRIORITY,3.03
RESPONIND.NS,161.22999572753906,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-20,240.8999938964844,2026-09-08,142.97999572753906,,219.94511428833007,191.9399948120117,266.3591934204102,26.695350224429305,7.0,0.0,7.0,0.0,7.0,0.0,-7.62125851974565,-7.62125851974565,5.571428571428571,,,5.142857142857143,,,,-1.3679181958517834,2.59,D,C,UNKNOWN,FAR,LOW PRIORITY,2.91
DEEPAKNTR.NS,1587.0999755859375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-05,1851.0,2026-09-16,1546.199951171875,,1785.7727895507812,1698.5999755859375,1930.2480126953128,11.125313092872286,2.0,0.0,1.0,1.0,1.0,0.0,1.939085643532121,1.939085643532121,31.5,,,1.0,,,,0.0615582743978451,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,2.91
BERGEPAINT.NS,458.3500061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-13,565.9000244140625,2026-09-17,443.8999938964844,,539.7920178833008,504.90000915527344,597.6200323486328,15.08766507869932,7.0,0.0,4.0,3.0,4.0,0.0,-4.103546051320462,-4.103546051320462,34.42857142857143,,,14.25,,,,-0.1191901342707188,8.09,D,C,UNKNOWN,FAR,LOW PRIORITY,2.83
SEPC.NS,5.119999885559082,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,13.729999542236328,2026-03-23,4.650000095367432,,11.786879660606385,9.18999981880188,16.09079939842224,56.56187190346118,7.0,0.0,6.0,1.0,6.0,0.0,-7.918417638878294,-7.918417638878294,12.428571428571429,,,3.8333333333333335,,,,-0.6371140628982536,2.13,D,C,UNKNOWN,FAR,LOW PRIORITY,2.75
SHRADHA.NS,29.75,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-07,51.810001373291016,2026-03-30,26.34000015258789,,46.35942111206055,39.07500076293945,58.43220169067383,35.82749894980797,8.0,0.0,7.0,1.0,7.0,0.0,-8.825043337932048,-8.825043337932048,11.375,,,4.0,,,,-0.775827985752268,2.0,D,C,UNKNOWN,FAR,LOW PRIORITY,2.7
SGL.NS,9.029999732971191,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,20.790000915527344,2026-03-30,8.399999618530273,,18.13854063796997,14.595000267028809,24.01140125274658,50.21650355890037,7.0,0.0,7.0,0.0,7.0,0.0,-10.901615332787276,-10.901615332787276,3.857142857142857,,,3.4285714285714284,,,,-2.8263447159078123,2.0,D,C,UNKNOWN,FAR,LOW PRIORITY,2.7
BALAJITELE.NS,93.8499984741211,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-13,115.4800033569336,2026-07-30,80.94999694824219,,108.09058198547363,98.21500015258788,124.45780502319336,13.174675582065364,7.0,0.0,6.0,1.0,6.0,0.0,-8.59052581999134,-8.59052581999134,12.857142857142858,,,4.5,,,,-0.6681520082215486,2.0,D,C,UNKNOWN,FAR,LOW PRIORITY,2.7
TECILCHEM.NS,8.8100004196167,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-30,21.3799991607666,2026-08-26,8.0,,18.51667934036255,14.6899995803833,24.85879894256592,52.42127242322163,6.0,0.0,6.0,0.0,6.0,0.0,-9.367997932834026,-9.367997932834026,8.333333333333334,,,7.833333333333333,,,,-1.124159751940083,2.0,D,C,UNKNOWN,FAR,LOW PRIORITY,2.7
HPAL.NS,34.959999084472656,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-12,42.59999847412109,2026-08-28,34.0,,40.75959880065918,38.29999923706055,44.835998077392574,14.228794901908426,6.0,0.0,5.0,1.0,5.0,0.0,-4.503119964376833,-4.503119964376833,16.0,,,6.4,,,,-0.2814449977735521,7.46,D,C,UNKNOWN,FAR,LOW PRIORITY,2.61
BSOFT.NS,274.04998779296875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-24,385.9500122070313,2026-07-09,270.20001220703125,,361.1795122070313,328.07501220703125,416.0450122070313,24.123606536164523,2.0,0.0,1.0,1.0,1.0,0.0,1.1893765208105431,1.1893765208105431,30.5,,,0.0,,,,0.038995951501985,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,1.78
SANOFI.NS,3140.199951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,5059.0,2026-09-23,3049.0,,4628.860000000001,4054.0,5581.6,32.16040340014875,2.0,0.0,1.0,1.0,1.0,0.0,1.032078860385667,1.032078860385667,36.5,,,13.0,,,,0.0282761331612511,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,1.55
RISHABH.NS,711.7999877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-09,852.0,2026-09-25,692.7000122070312,,817.9098026123047,772.3500061035156,893.4179968261719,12.973290512038623,4.0,0.0,3.0,1.0,3.0,0.0,0.8445566436101437,0.8445566436101437,17.75,,,3.0,,,,0.0475806559780362,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,1.27
MUTHOOTCAP.NS,226.16000366210932,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-14,303.0,2026-03-23,175.25,,275.6615,239.125,336.21500000000003,17.95734853720618,2.0,0.0,1.0,1.0,1.0,0.0,0.5916487895881306,0.5916487895881306,34.0,,,8.0,,,,0.0174014349878861,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.89
MAHEPC.NS,99.0199966430664,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,157.58999633789062,2026-03-30,91.91000366210938,,143.53447790527343,124.75,174.66679443359374,31.013093099195764,6.0,0.0,5.0,1.0,5.0,0.0,-8.243832723714421,-8.243832723714421,14.166666666666666,,,4.0,,,,-0.5819176040269003,2.0,D,C,UNKNOWN,FAR,LOW PRIORITY,0.7
SAGILITY.NS,44.68999862670898,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-30,57.88999938964844,2026-03-23,35.83000183105469,,53.16915991210938,46.86000061035156,63.625598754882816,15.9475178833308,5.0,0.0,5.0,0.0,5.0,0.0,-5.682903053087607,-5.682903053087607,5.8,,,5.4,,,,-0.9798108712220012,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
MADHAV.NS,35.77000045776367,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-13,46.790000915527344,2026-03-30,29.0,,42.98294071960449,37.89500045776367,51.41540115356445,16.78093713711636,5.0,0.0,5.0,0.0,5.0,0.0,-8.328796988684934,-8.328796988684934,8.2,,,7.8,,,,-1.015706949839626,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SECMARK.NS,137.1199951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-31,179.5,2026-09-17,128.8000030517578,,168.65020065307618,154.1500015258789,192.68199920654297,18.69562290100577,5.0,0.0,5.0,0.0,5.0,0.0,-9.986421600267985,-9.986421600267985,3.0,,,2.6,,,,-3.328807200089328,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
EMBDL.NS,58.06999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,101.18000030517578,2026-03-30,39.459999084472656,,87.97192004394532,70.31999969482422,117.2272006225586,33.990300921230265,5.0,0.0,5.0,0.0,5.0,0.0,-9.367635433332474,-9.367635433332474,10.6,,,9.8,,,,-0.8837391918238183,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
GUJENERGY.NS,236.0200042724609,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-06-02,423.8999938964844,2026-09-22,229.5,,382.2983952026367,326.6999969482422,474.4439923095703,38.26288385349908,5.0,0.0,5.0,0.0,5.0,0.0,-6.369673689333548,-6.369673689333548,8.2,,,7.8,,,,-0.7767894743089694,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
NIITMTS.NS,212.0800018310547,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-26,443.8999938964844,2026-05-29,203.3000030517578,,392.4115958557129,323.5999984741211,506.4559915161133,45.95470570420272,5.0,0.0,5.0,0.0,5.0,0.0,-6.931910853743001,-6.931910853743001,5.2,,,4.8,,,,-1.3330597795659618,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
RHETAN.NS,15.170000076293944,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-11,34.869998931884766,2026-09-25,15.170000076293944,,30.65419917678833,25.019999504089355,39.99199863433838,50.5124893695451,5.0,0.0,5.0,0.0,5.0,0.0,-3.8451712669551847,-3.8451712669551847,1.4,,,0.8,,,,-2.746550904967989,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
POLYPLEX.NS,1086.199951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-12,1264.0,2026-09-16,1054.5999755859375,,1219.1883947753906,1159.2999877929688,1318.4440063476563,10.907948613472154,4.0,0.0,4.0,0.0,4.0,0.0,-4.108035368879103,-4.108035368879103,4.25,,,3.5,,,,-0.9665965573833184,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
GATEWAY.NS,52.5,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-03,63.25,2026-09-16,51.5099983215332,,60.737639640808105,57.3799991607666,66.30240043640137,13.562660138793802,5.0,0.0,4.0,1.0,4.0,0.0,-1.4594430528690991,-1.4594430528690991,15.6,,,4.0,,,,-0.0935540418505832,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
TRAVELFOOD.NS,1213.300048828125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-07,1470.9000244140625,2026-09-16,1190.0999755859375,,1410.8088139648437,1330.5,1543.908037109375,13.99968324422734,4.0,0.0,4.0,0.0,4.0,0.0,-4.685571904952202,-4.685571904952202,10.0,,,9.5,,,,-0.4685571904952202,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
LAXMIINDIA.NS,122.05999755859376,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,169.7899932861328,2026-03-30,71.05999755859375,,148.66177420043945,120.42499542236328,195.459792175293,17.894160610500144,4.0,0.0,4.0,0.0,4.0,0.0,-8.942491632355411,-8.942491632355411,8.0,,,7.5,,,,-1.1178114540444264,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
BORANA.NS,288.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-23,377.9500122070313,2026-09-25,286.0,,358.27270959472656,331.9750061035156,401.85701538085937,19.61430712214116,4.0,0.0,4.0,0.0,4.0,0.0,-6.002002894783022,-6.002002894783022,1.75,,,1.25,,,,-3.4297159398760124,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
MASTEK.NS,1582.800048828125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-02,2318.0,2026-03-30,1334.199951171875,,2107.4667895507814,1826.0999755859373,2573.7880126953123,24.89561132465068,5.0,0.0,4.0,1.0,4.0,0.0,-4.390333254911058,-4.390333254911058,24.0,,,14.75,,,,-0.1829305522879607,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
GODIGIT.NS,253.6999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-29,374.0,2026-09-21,231.6499938964844,,343.53709869384767,302.8249969482422,411.01100158691406,26.15062596941421,5.0,0.0,4.0,1.0,4.0,0.0,-4.595471997022188,-4.595471997022188,13.2,,,0.0,,,,-0.3481418179562264,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
ACI.NS,482.5499877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-24,720.0,2026-09-16,446.0,,661.364,583.0,791.24,27.03715536482652,4.0,0.0,4.0,0.0,4.0,0.0,-7.683961326944224,-7.683961326944224,12.0,,,11.75,,,,-0.6403301105786853,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
